mal_id,weekId,title,english_title,seriesName,ups,comment_count,episode,Year,season,airsDayOfWeek
41364,155,One Room: Third Season,One Room Season 3,,46,10,10,2020,spring,
40351,155,Pocket Monsters (2019),,Pocket Monsters (2019),37,13,48,2020,fall,Sunday
34566,155,Boruto: Naruto Next Generations,Boruto: Naruto Next Generations,Boruto: Naruto Next Generations,33,11,177,2020,fall,Sunday
42391,155,Osomatsu-san 3,,,33,19,9,2020,spring,
40803,155,Hypnosis Mic: Division Rap Battle - Rhyme Anima,HYPNOSISMIC -Division Rap Battle- Rhyme Anima,,29,11,10,2020,fall,
40833,155,Inu to Neko Docchi mo Katteru to Mainichi Tanoshii,"With a Dog AND a Cat, Every Day is Fun",,23,4,10,2020,fall,
40958,155,Rail Romanesque,Rail Romanesque,,20,3,10,2020,fall,
42883,155,Sore dake ga Neck,,,20,3,9,2020,fall,
40327,155,Mewkledreamy,,,19,2,32,2020,fall,Sundays
40085,155,Maesetsu!,Maesetsu! Opening Act,,18,8,9,2020,fall,
41834,155,King's Raid: Ishi wo Tsugumono-tachi,KING's RAID: Successors of the Will,,17,7,10,2020,fall,
37962,155,IDOLiSH7: Second BEAT!,IDOLiSH7 Second BEAT!,IDOLiSH7,16,9,12,2020,fall,Monday
41574,155,Guraburu!,Grand Blues!,,11,3,10,2020,fall,
40610,155,Healin' Good ♡ Precure,,Healin' Good ♡ Pretty Cure,5,2,35,2020,fall,Sunday
40272,155,A3! SEASON AUTUMN & WINTER,A3! Season Autumn & Winter,,5,1,9,2020,fall,
38669,155,Tsukiuta. THE ANIMATION 2,TSUKIUTA. The Animation Season 2,,1,0,10,2020,winter,
40506,155,Shadowverse,Shadowverse,,0,2,34,2020,fall,Tuesdays
40028,156,Shingeki no Kyojin: The Final Season,Attack on Titan Final Season,,13302,3613,61,2020,fall,
40748,156,Jujutsu Kaisen,Jujutsu Kaisen,,6730,737,11,2020,fall,
40776,156,Haikyuu!! TO THE TOP 2,HAIKYU‼ TO THE TOP Part 2,,5151,594,11,2020,fall,
41433,156,Akudama Drive,Akudama Drive,,3211,523,11,2020,fall,
40956,156,Enen no Shouboutai: Ni no Shou,Fire Force Season 2,,2487,374,24,2020,fall,
41389,156,Tonikaku Kawaii,TONIKAWA: Over The Moon For You,,1565,228,11,2020,fall,
40454,156,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,Is It Wrong to Try to Pick Up Girls in a Dungeon? III,,1480,506,11,2020,spring,
40571,156,Majo no Tabitabi,Wandering Witch: The Journey of Elaina,,1247,324,11,2020,fall,
41619,156,Munou na Nana,Talentless Nana,,1186,320,11,2020,fall,
39790,156,Adachi to Shimamura,Adachi and Shimamura,,1135,209,11,2020,fall,
41006,156,Higurashi no Naku Koro ni (2020),Higurashi: When They Cry - NEW,,1083,170,12,2020,fall,
40059,156,Golden Kamuy 3,Golden Kamuy Season 3,,1082,237,11,2020,spring,
41930,156,Kamisama ni Natta Hi,The Day I Became a God,,965,451,10,2020,fall,
40397,156,Maou-jou de Oyasumi,Sleepy Princess in the Demon Castle,,694,156,11,2020,fall,
40497,156,Mahouka Koukou no Rettousei: Raihousha-hen,The Irregular at Magic High School: Visitor Arc,,632,211,11,2020,fall,
40911,156,Yuukoku no Moriarty,Moriarty the Patriot,,500,96,10,2020,fall,
34572,156,Black Clover,Black Clover,Black Clover,399,105,156,2020,fall,Tuesday
40879,156,Love Live! Nijigasaki Gakuen School Idol Doukoukai,Love Live! Nijigasaki High School Idol Club,,380,184,11,2020,fall,
40595,156,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",Our Last Crusade or the Rise of a New World,,365,136,11,2020,fall,
